customer_id,request_id,complaint_category,complaint_description,complaint_date,status,resolution_notes,resolved_date
CUST03827,9636,Plan Change,Nisi suscipit fugit deleniti nihil ratione.,2024-09-08 23:28:25,Open,,
CUST03828,9638,Recharge Failure,Consequatur impedit nam dolore dolor tempore vitae occaecati veniam ipsum officiis odio omnis.,2024-12-08 12:36:55,Closed,Ducimus nobis exercitationem fuga aspernatur quod quibusdam eum aliquid amet.,2024-12-14 12:36:55
CUST03828,9639,Plan Change,Natus molestiae vero necessitatibus tempora consectetur dolore beatae expedita.,2024-09-08 20:48:05,Open,,
CUST03830,9645,Call Drop,Quis facilis cupiditate laborum ex consequuntur natus.,2025-05-28 01:50:41,Closed,Ipsa possimus sit minus earum dolorem ullam expedita ratione eligendi molestiae similique.,2025-06-03 01:50:41
CUST03830,9646,Billing Issue,Corporis quisquam eveniet eum tempora quod quaerat suscipit explicabo eos.,2025-04-13 08:11:28,In Progress,,
CUST03830,9647,Slow Internet,Eveniet enim repudiandae debitis maiores eaque labore iste porro repellat.,2026-01-26 02:42:04,Open,,
CUST03831,9649,Fiber Issue,Beatae officia fugiat molestias sunt dolores voluptate dolorem ex officiis repellendus minus soluta.,2024-09-02 02:22:56,Open,,
CUST03832,9652,Network Issue,Repellendus dicta laudantium aut facere odio quibusdam ut animi.,2025-07-20 20:44:47,Open,,
CUST03833,9653,SIM Activation,Accusantium omnis animi optio odit sint ad minus non iste corporis maxime.,2025-12-03 13:20:32,Resolved,Earum eos sunt voluptas nemo recusandae recusandae a excepturi nihil maxime.,2025-12-07 13:20:32
CUST03833,9654,Slow Internet,Modi saepe voluptatibus id rerum nemo officiis repellendus occaecati.,2026-04-21 22:05:58,Resolved,A maiores aperiam illum repudiandae pariatur autem.,2026-04-25 22:05:58
CUST03833,9655,SIM Activation,Voluptates minima ullam temporibus libero tempora in ex numquam sit assumenda reprehenderit ipsam.,2025-12-16 01:56:26,Closed,Minus voluptatem illum quo recusandae nesciunt quis blanditiis.,2025-12-22 01:56:26
CUST03833,9656,Network Issue,Dolorem animi ex totam ipsum quisquam eveniet.,2025-02-02 09:38:25,Open,,
CUST03834,9657,SIM Activation,Cum aperiam officia labore similique asperiores culpa accusantium libero rerum.,2024-07-31 17:07:58,Resolved,Adipisci omnis cupiditate animi nesciunt ullam amet nemo ipsam autem deserunt eligendi ducimus enim distinctio.,2024-08-02 17:07:58
CUST03834,9658,Service Quality,Distinctio dolorem quos corrupti beatae ipsam praesentium quidem.,2024-12-27 18:17:28,In Progress,,
CUST03835,9661,SIM Activation,Perspiciatis nemo eius sit alias omnis magni neque placeat.,2025-11-19 13:58:50,In Progress,,
CUST03836,9663,Fiber Issue,Dolor suscipit omnis eius qui officiis amet ab doloribus cupiditate officia iusto.,2025-01-23 01:43:25,Open,,
CUST03836,9664,Billing Issue,Laudantium doloremque eveniet illum maxime veniam recusandae nostrum ducimus facilis est magnam vero.,2024-08-04 02:32:24,Closed,Dolores tempore recusandae voluptatem debitis maxime ducimus vero laudantium ullam molestiae nam optio voluptatibus officia.,2024-08-08 02:32:24
CUST03837,9665,Fiber Issue,Error exercitationem sapiente ipsa minima facilis quam cupiditate fugit asperiores.,2024-10-30 00:03:44,Closed,Quia sunt sequi iste nisi eius repellendus sed tempora odio ut culpa qui.,2024-11-06 00:03:44
CUST03838,9667,Recharge Failure,Quia optio veniam odio repellat perferendis aliquam eaque.,2024-12-15 20:45:04,In Progress,,
CUST03838,9670,SIM Activation,Quibusdam eos vero voluptatibus nobis aliquam neque corrupti.,2025-01-22 14:40:36,Resolved,Maxime consectetur non dolorem voluptatibus fugit dolorem repellat consequatur a commodi molestias laudantium.,2025-01-29 14:40:36
CUST03839,9671,Service Quality,Ipsum atque quas impedit dolor libero quam fuga odio rem explicabo vel beatae.,2025-08-09 03:29:01,Closed,Rerum quod animi molestias incidunt id facere magnam iure repellendus.,2025-08-16 03:29:01
CUST03839,9673,Recharge Failure,Nobis eligendi expedita recusandae nostrum sequi aliquid assumenda amet.,2026-01-01 13:42:04,In Progress,,
CUST03839,9674,Recharge Failure,Vel facere iste voluptatibus sint harum excepturi officia quisquam nisi impedit.,2024-11-09 02:14:25,In Progress,,
CUST03840,9675,Call Drop,Tenetur reprehenderit facere impedit pariatur illum quod.,2025-11-16 15:04:37,Closed,Aliquam ea porro facilis dolores at laudantium iure voluptatibus.,2025-11-18 15:04:37
CUST03842,9678,Fiber Issue,Voluptates officiis ullam rem eos deserunt.,2025-07-24 21:41:06,In Progress,,
CUST03842,9679,Call Drop,Nemo corrupti delectus corrupti molestias quos soluta aliquam aliquam.,2025-05-03 14:39:44,Open,,
CUST03842,9681,SIM Activation,Quisquam sapiente illo deserunt adipisci eius laudantium.,2024-12-04 05:42:33,In Progress,,
CUST03843,9682,Plan Change,Non aliquam nesciunt repellendus enim voluptatibus vel eaque minus veritatis saepe delectus.,2024-06-30 16:27:33,In Progress,,
CUST03843,9683,Billing Issue,Sint dolores non accusamus nesciunt neque.,2024-10-07 00:29:21,In Progress,,
CUST03843,9684,Plan Change,Excepturi dolores tempora aut nihil voluptas voluptates necessitatibus nisi asperiores quibusdam nihil nemo.,2026-05-03 19:51:34,Closed,Nisi qui porro quo cum assumenda deleniti officiis iusto dolores exercitationem eos incidunt.,2026-05-04 19:51:34
CUST03844,9685,SIM Activation,Totam eum veniam harum aut nisi eum quo.,2026-06-14 06:50:01,Open,,
CUST03844,9686,Recharge Failure,Rem ad nisi quae voluptatum nam tenetur nulla.,2026-01-03 22:44:47,Closed,Eaque provident cum nesciunt ad nisi perferendis incidunt corporis tempora sint reiciendis aspernatur possimus in.,2026-01-07 22:44:47
CUST03844,9687,SIM Activation,Veritatis ipsa qui aperiam delectus minus asperiores occaecati maxime error est quisquam.,2025-04-25 08:13:06,Open,,
CUST03844,9688,SIM Activation,Corporis velit eius minima adipisci quas.,2024-12-20 19:12:39,Open,,
CUST03845,9689,Recharge Failure,Eos illum repellat magni cum voluptatum accusantium expedita veniam aspernatur aperiam odio animi.,2025-10-10 09:02:55,In Progress,,
CUST03846,9692,Fiber Issue,Sapiente quam molestias sapiente ut ullam doloribus neque repudiandae sapiente.,2026-05-17 01:33:52,Closed,Nihil placeat error eum eos doloribus ad magnam id quo molestias deserunt nisi.,2026-05-22 01:33:52
CUST03847,9693,SIM Activation,Exercitationem ut iusto aliquid distinctio odio ea.,2025-06-08 08:23:13,Open,,
CUST03848,9695,Call Drop,Impedit alias quo eos doloremque deserunt corporis dolores odit voluptatum commodi qui.,2024-10-16 19:58:30,Closed,Expedita praesentium similique eligendi earum explicabo praesentium voluptatum consectetur.,2024-10-22 19:58:30
CUST03848,9696,Recharge Failure,Laborum aspernatur veniam laboriosam nihil maiores.,2025-09-09 10:07:53,Open,,
CUST03849,9698,Network Issue,Odio alias soluta officiis officia optio libero ipsum illo.,2025-03-04 21:06:59,Closed,Illum voluptatum molestiae cupiditate illum laborum eligendi.,2025-03-08 21:06:59
CUST03849,9699,Service Quality,Neque consequatur deleniti dolores delectus eius repudiandae.,2025-04-26 03:26:33,Open,,
CUST03849,9700,Plan Change,Voluptates tempore suscipit explicabo id quae aut.,2025-06-09 03:57:32,Open,,
CUST03849,9701,Call Drop,Maxime occaecati molestias nihil iste eum iste qui quos deserunt molestias.,2026-05-22 14:23:32,Resolved,Assumenda voluptate ex ipsa perspiciatis sunt perferendis odio aut magnam.,2026-05-25 14:23:32
CUST03851,9703,Slow Internet,Aut debitis dicta sequi sapiente soluta.,2025-09-10 02:49:21,In Progress,,
CUST03851,9704,Call Drop,Aperiam dolore consectetur odio consequatur ut soluta laboriosam fugit.,2025-07-28 09:48:47,Open,,
CUST03851,9705,Recharge Failure,Recusandae culpa impedit fuga alias ex quas necessitatibus.,2025-07-05 11:01:39,Resolved,Consectetur quod eius odit voluptatem fuga tenetur ab atque provident aperiam alias harum hic autem corporis.,2025-07-10 11:01:39
CUST03853,9708,Network Issue,Excepturi eaque tempore harum natus cumque exercitationem nulla dolorum iusto nobis.,2025-10-01 02:33:35,Open,,
CUST03854,9710,Call Drop,Quam repudiandae cumque earum odit commodi tempora eligendi dicta suscipit.,2025-01-02 02:47:37,Open,,
CUST03854,9712,Slow Internet,Cumque asperiores magnam autem adipisci sint quo cumque.,2025-01-10 00:47:25,Closed,Ullam cumque omnis id accusamus est hic hic architecto.,2025-01-13 00:47:25
CUST03855,9714,SIM Activation,Provident fugit dolores distinctio dolore reiciendis ex nisi quos quo.,2026-05-29 06:01:43,Resolved,Veniam numquam iusto expedita nemo perferendis necessitatibus quaerat molestias perferendis deserunt amet ex.,2026-06-01 06:01:43
CUST03856,9716,SIM Activation,Quas facere quaerat aut a nesciunt dolore commodi nostrum qui modi aspernatur ipsam.,2025-10-31 19:20:50,Open,,
CUST03857,9719,Network Issue,Odit nesciunt velit libero necessitatibus blanditiis.,2025-08-06 22:13:25,Resolved,Dignissimos voluptatem non dolor delectus qui omnis illum reiciendis.,2025-08-11 22:13:25
CUST03858,9720,Fiber Issue,Deserunt earum excepturi sint provident necessitatibus consequatur porro accusamus qui.,2025-04-10 06:40:33,Resolved,Non rem dicta molestiae suscipit sapiente voluptatum esse accusantium quo ab beatae placeat rem.,2025-04-11 06:40:33
CUST03859,9722,Call Drop,Eaque veniam iure commodi consequatur deleniti possimus itaque quidem.,2025-08-09 20:37:19,Open,,
CUST03860,9724,Network Issue,Sunt facilis incidunt nisi quisquam architecto iusto reiciendis dolore provident perferendis.,2024-12-07 22:27:35,In Progress,,
CUST03860,9725,Call Drop,Ipsa repellendus doloremque et facere dicta unde illo.,2026-03-21 17:06:26,Open,,
CUST03862,9730,Recharge Failure,Ex ea corrupti asperiores fugit sapiente voluptatibus corporis numquam.,2025-02-16 18:16:49,Closed,Cumque adipisci odit magni temporibus nostrum fugit quasi.,2025-02-18 18:16:49
CUST03862,9731,Service Quality,Dolorum numquam perspiciatis modi optio perferendis iste earum optio modi repellat.,2026-05-17 11:02:26,Closed,Quibusdam maxime voluptatum iusto ipsa ipsam recusandae iusto numquam recusandae ratione voluptates.,2026-05-24 11:02:26
CUST03863,9733,Plan Change,Praesentium distinctio non est repellendus at eaque cupiditate tempore eaque amet.,2026-06-16 02:54:13,In Progress,,
CUST03863,9734,Service Quality,Consequatur atque deserunt voluptas in adipisci soluta porro aspernatur soluta rem pariatur eius.,2025-12-26 20:34:52,Closed,Sint in atque vitae ab incidunt cupiditate expedita consequuntur molestias sit aliquid ipsam.,2025-12-31 20:34:52
CUST03864,9735,Fiber Issue,Ut culpa blanditiis fuga iure officia.,2025-04-30 11:16:31,In Progress,,
CUST03864,9737,Fiber Issue,Doloribus corrupti dicta eveniet officiis repellendus non quis impedit magni.,2025-12-08 06:18:05,In Progress,,
CUST03865,9738,Recharge Failure,Vel nobis velit facere deserunt tenetur ipsa officia vitae maiores.,2025-05-22 19:41:44,Resolved,Esse debitis fugit delectus cumque veniam nam iusto earum reprehenderit itaque totam.,2025-05-24 19:41:44
CUST03865,9739,Slow Internet,Consectetur nisi sed illum illo repudiandae deleniti saepe libero quam occaecati.,2024-08-16 00:09:45,In Progress,,
CUST03865,9740,Slow Internet,Asperiores incidunt esse accusantium ullam earum odio molestiae temporibus.,2025-10-12 02:19:59,In Progress,,
CUST03865,9741,Fiber Issue,In minima odio officiis cupiditate adipisci.,2026-02-18 13:08:50,Closed,Sequi odio nulla iste tenetur quis delectus sapiente architecto.,2026-02-19 13:08:50
CUST03866,9743,Service Quality,Ipsa aperiam non hic quos tenetur ex possimus consectetur non.,2026-01-25 00:09:33,Resolved,Incidunt fuga ipsam tenetur occaecati omnis laudantium tenetur.,2026-01-26 00:09:33
CUST03868,9745,Plan Change,Blanditiis asperiores ipsa aut dolores nisi cumque sit repellendus adipisci voluptate at.,2025-11-30 18:32:36,Open,,
CUST03870,9749,Service Quality,Distinctio vel eligendi neque eaque doloribus necessitatibus voluptatibus.,2024-11-15 10:38:41,Closed,Eveniet at deleniti unde porro itaque fugiat sed magni placeat libero.,2024-11-21 10:38:41
CUST03871,9751,Call Drop,Veniam laboriosam eveniet laborum porro dignissimos doloribus maiores deleniti cupiditate.,2026-03-03 14:59:50,In Progress,,
CUST03871,9752,Plan Change,Hic soluta tenetur labore vero praesentium deleniti est repudiandae odit distinctio repellat.,2025-07-13 06:43:34,Resolved,Adipisci ipsum dolore possimus fuga ex temporibus eum nobis consequuntur aperiam facere velit.,2025-07-19 06:43:34
CUST03873,9756,Slow Internet,Voluptatem soluta similique aliquam in doloribus similique dolorem ab.,2025-12-20 23:20:19,Open,,
CUST03873,9758,Recharge Failure,Voluptates facere cumque dignissimos hic et non.,2026-01-06 13:25:22,Resolved,Voluptas repellat porro aliquam perspiciatis est aperiam aliquam occaecati harum sint fugit culpa.,2026-01-12 13:25:22
CUST03873,9759,Billing Issue,Sed quam esse asperiores et necessitatibus deserunt tenetur vitae.,2025-07-05 22:12:34,Resolved,Eos tempora tenetur voluptatem ipsa ut perspiciatis nostrum eius quisquam aliquid consequuntur ut veritatis modi.,2025-07-06 22:12:34
CUST03874,9760,SIM Activation,Excepturi nam numquam fugiat eaque provident tempora accusantium sunt nemo voluptatem quia dolorem.,2025-02-26 03:46:04,Resolved,Rerum officia repellat quod eveniet illum laborum quam occaecati totam cupiditate ex assumenda nemo ab molestias.,2025-02-27 03:46:04
CUST03874,9761,Service Quality,In vel velit aperiam totam aliquam reiciendis in dolorum.,2026-06-02 12:45:30,Resolved,Et ratione reprehenderit aut accusamus minus mollitia minima laudantium tenetur unde incidunt ipsam vero.,2026-06-05 12:45:30
CUST03874,9762,Billing Issue,Consectetur libero nesciunt nostrum aperiam molestias assumenda.,2024-12-20 13:53:20,Open,,
CUST03875,9763,Recharge Failure,Alias assumenda vitae harum reiciendis dolores necessitatibus.,2026-02-22 22:44:27,Resolved,Dolore esse minus facilis nihil accusantium vitae voluptatum alias illo dolores mollitia.,2026-02-23 22:44:27
CUST03875,9764,Service Quality,Sed praesentium voluptas minus ipsum itaque laborum tenetur a.,2025-02-28 14:06:11,In Progress,,
CUST03876,9765,Recharge Failure,Omnis culpa rem alias numquam laboriosam repudiandae eius.,2025-01-04 03:36:19,Closed,Voluptatum velit tempora rem odio nam tenetur pariatur molestias amet ducimus nisi eius deleniti.,2025-01-09 03:36:19
CUST03876,9766,SIM Activation,Autem recusandae ab possimus laudantium fugiat amet provident iste tempore facere voluptates.,2024-07-23 02:33:07,Closed,Fugiat excepturi reprehenderit facilis minus labore inventore quae odio suscipit laudantium.,2024-07-27 02:33:07
CUST03877,9769,Fiber Issue,Doloribus assumenda adipisci aliquid sunt ducimus recusandae reiciendis.,2025-04-01 17:48:05,In Progress,,
CUST03878,9772,Slow Internet,Occaecati id eaque nostrum quas expedita minima.,2025-09-18 19:27:18,In Progress,,
CUST03879,9776,SIM Activation,Ratione ipsa aperiam nemo blanditiis vitae aliquid ea vel ab magnam voluptates sed.,2025-01-24 22:22:46,Open,,
CUST03880,9778,Plan Change,Id cupiditate dolorum dolore porro ratione temporibus vitae.,2024-12-07 07:16:00,Closed,Consequatur exercitationem at ex iste provident nulla beatae velit neque.,2024-12-12 07:16:00
CUST03881,9780,SIM Activation,Corporis id quia repellendus recusandae fugiat eligendi quidem ut iste.,2025-09-06 20:01:09,Open,,
CUST03881,9781,Service Quality,Soluta quidem quia tempora ut quam maiores perspiciatis.,2025-03-20 02:05:20,Open,,
CUST03881,9782,Network Issue,Impedit necessitatibus labore quasi nesciunt consequatur vel velit in quos.,2025-07-18 19:12:00,Resolved,Omnis ipsa rerum repellat architecto dolores deleniti sunt perferendis in maxime rem consequuntur sequi.,2025-07-22 19:12:00
CUST03882,9783,Billing Issue,Officiis et provident tempora quia ex placeat in accusamus reiciendis sapiente soluta odit.,2024-10-31 17:14:18,Closed,Autem similique magnam enim impedit autem commodi.,2024-11-02 17:14:18
CUST03883,9784,SIM Activation,Esse quaerat inventore vero veritatis numquam sint voluptatum voluptates autem eaque.,2026-03-28 18:07:35,Open,,
CUST03884,9786,Service Quality,Esse architecto velit neque quam eaque ipsa quia dolorum.,2025-10-31 11:58:29,Open,,
CUST03884,9787,Slow Internet,Ratione eaque itaque perferendis vitae esse provident sed esse voluptas beatae.,2026-03-22 14:48:13,Resolved,Officiis tempore perspiciatis magnam voluptas at est est culpa.,2026-03-28 14:48:13
CUST03884,9789,Recharge Failure,Ratione similique adipisci voluptas distinctio aspernatur aliquid sunt dicta consequuntur minus voluptatum expedita deserunt.,2024-09-27 13:37:57,Closed,Consectetur dolore eveniet hic rem velit dolorem cumque tempora.,2024-10-03 13:37:57
CUST03885,9790,Fiber Issue,Perferendis quo unde aspernatur fugiat itaque sed impedit praesentium maxime quo.,2025-03-11 07:46:48,Open,,
CUST03886,9791,Call Drop,Amet in suscipit eaque distinctio ad.,2024-10-26 07:37:01,Resolved,Nulla quam quae ab quod laudantium odio minus vitae.,2024-10-29 07:37:01
CUST03887,9792,Fiber Issue,A deserunt quis velit eius fugiat tempore quia.,2026-02-10 12:37:02,Open,,
CUST03887,9793,Network Issue,Cum alias suscipit optio eaque perspiciatis libero eligendi architecto.,2025-08-15 01:42:42,Closed,Et optio similique blanditiis accusantium dolor accusantium quisquam.,2025-08-22 01:42:42
CUST03887,9794,Fiber Issue,Debitis nam consequatur qui culpa ipsa quam.,2026-03-22 02:40:23,In Progress,,
CUST03887,9795,Recharge Failure,Est a accusamus alias quis nemo a tempore fugiat nihil illo.,2025-03-08 06:47:48,Closed,Nihil natus rerum incidunt molestias exercitationem ducimus minus fugit quos.,2025-03-09 06:47:48
